database_id,cohort_id,concept_set_id,concept_id,source_concept_id,concept_subjects,concept_count
-274552186,144,48,2788627,2788627,57,57
-274552186,144,48,2788629,2788629,526,538
-274552186,144,48,4019824,4019824,1649,12130
-274552186,144,48,4019824,2016034743,347,2750
-274552186,144,48,4019824,2016048461,278,338
-274552186,144,48,4019824,2016049200,3262,6796
-274552186,144,48,4019824,2016072420,815,1478
-274552186,144,48,4019824,2016093724,149,702
-274552186,144,48,4019824,2016094152,1093,3047
-274552186,144,48,4019824,2016098413,1202,2735
-274552186,144,48,4019824,2016098934,1596,3763
-274552186,144,48,4019824,2016113326,5827,41901
-274552186,144,48,4019824,2016113764,96,488
-274552186,144,48,4019824,2016129605,102,961
-274552186,144,48,4019824,2016139343,389,493
-274552186,144,48,4019824,2016139830,836,1011
-274552186,144,48,4019824,2016141584,67,135
-274552186,144,48,4019824,2016143681,835,961
-274552186,144,48,4019824,2016148098,276,317
-274552186,144,48,4019824,2016162579,5,6
-274552186,144,48,4019824,2016169383,1382,1970
-274552186,144,48,4019824,2016173757,2021,2949
-274552186,144,48,4019824,2016215551,129,139
-274552186,144,48,4019824,2016223602,170,242
-274552186,144,48,4019824,2016241111,5911,42106
-274552186,144,48,4019824,2016283300,-5,7
-274552186,144,48,4019824,2016305186,13,17
-274552186,144,48,4019824,2016316596,2644,4303
-274552186,144,48,4019824,2016327129,-5,5
-274552186,144,48,4019824,2016345279,63,174
-274552186,144,48,4019824,2016350823,33,182
-274552186,144,48,4019824,2016355166,298,1406
-274552186,144,48,4019824,2016381754,38,45
-274552186,144,48,4019824,2016381833,812,1545
-274552186,144,48,4019824,2016421259,4319,5908
-274552186,144,48,4019824,2016424280,519,692
-274552186,144,48,4019824,2016466367,332,826
-274552186,144,48,4019824,2016469169,5,8
-274552186,144,48,4019824,2016469973,5707,8560
-274552186,144,48,4019824,2016477088,28,41
-274552186,144,48,4019824,2016477626,395,492
-274552186,144,48,4019824,2016498467,12302,32347
-274552186,144,48,4019824,2016519494,4105,4444
-274552186,144,48,4019824,2016527130,-5,12
-274552186,144,48,4019824,2016573255,58,413
-274552186,144,48,4019824,2016579885,85,421
-274552186,144,48,4019824,2016627340,-5,-5
-274552186,144,48,4019824,2016638038,129,239
-274552186,144,48,4019824,2016641647,5135,6733
-274552186,144,48,4019824,2016651265,556,1024
-274552186,144,48,4019824,2016651666,8,9
-274552186,144,48,4019824,2016698848,554,1694
-274552186,144,48,4019824,2016704379,218,247
-274552186,144,48,4019824,2016745990,37,137
-274552186,144,48,4019824,2016776398,1100,5954
-274552186,144,48,4019824,2016786835,4579,7861
-274552186,144,48,4019824,2016804936,117,799
-274552186,144,48,4019824,2016867858,199,294
-274552186,144,48,4019824,2016927121,91,198
-274552186,144,48,4019824,2016938826,711,2485
-274552186,144,48,4019824,2016947494,552,2378
-274552186,144,48,4019824,2016975589,128,260
-274552186,144,48,4019824,2016999191,1168,2330
-274552186,144,48,4019824,2017000546,4733,11450
-274552186,144,48,4019824,2017007912,3743,10106
-274552186,144,48,4019824,2017044286,33,230
-274552186,144,48,4019824,2017064920,1385,1944
-274552186,144,48,4019824,2017075354,49,76
-274552186,144,48,4019824,2017085195,70,167
-274552186,144,48,4019824,2017089247,123,195
-274552186,144,48,4019824,2017096437,1175,1909
-274552186,144,48,4019824,2017099436,6,8
-274552186,144,48,4019824,2031099722,-5,5
-274552186,144,48,4019824,2031825586,-5,20
-274552186,144,48,4034866,4034866,-5,-5
-274552186,144,48,4059699,4059699,53635,158603
-274552186,144,48,4059699,2016565377,248,725
-274552186,144,48,4060628,4060628,4606,9340
-274552186,144,48,4060628,2016456440,-5,18
-274552186,144,48,4060628,2016678997,200,1168
-274552186,144,48,4060628,2017083973,-5,19
-274552186,144,48,4060628,2032937247,91,767
-274552186,144,48,4060628,2033445615,-5,-5
-274552186,144,48,4060628,2034653356,-5,-5
-274552186,144,48,4060628,2035172031,43,175
-274552186,144,48,4084945,2016308252,6207,7588
-274552186,144,48,4098216,4098216,56,382
-274552186,144,48,4138036,2001543,1511,1555
-274552186,144,48,4138036,4138036,-5,-5
-274552186,144,48,4138036,2016083013,817,965
-274552186,144,48,4138036,2016784991,817,1921
-274552186,144,48,4147613,4147613,9,100
-274552186,144,48,4151632,4151632,8,109
-274552186,144,48,4151632,2016246362,947,2124
-274552186,144,48,4151632,2016394341,975,1120
-274552186,144,48,4160720,4160720,-5,-5
-274552186,144,48,4162102,2016479326,7675,9015
-274552186,144,48,4171076,4171076,13,93
-274552186,144,48,4197265,2031507786,6640,14943
-274552186,144,48,4199054,4199054,-5,-5
-274552186,144,48,4199054,2016513714,2151,4341
-274552186,144,48,4199054,2016712966,2676,6373
-274552186,144,48,4199240,4199240,21,221
-274552186,144,48,4222104,2016961372,3640,4506
-274552186,144,48,4222104,2034951536,16122,26920
-274552186,144,48,4222104,2036220367,68396,123428
-274552186,144,48,4230911,2006918,74192,80103
-274552186,144,48,4230911,4230911,340963,2855018
-274552186,144,48,4230911,38003273,2098385,2650493
-274552186,144,48,4230911,2016037625,13234,16245
-274552186,144,48,4230911,2016039901,1339,1820
-274552186,144,48,4230911,2016041027,616,1425
-274552186,144,48,4230911,2016041449,6990,31896
-274552186,144,48,4230911,2016054004,289,2581
-274552186,144,48,4230911,2016070021,13169,18925
-274552186,144,48,4230911,2016070786,2434,4499
-274552186,144,48,4230911,2016072776,177,517
-274552186,144,48,4230911,2016078856,1155,1561
-274552186,144,48,4230911,2016080806,1079,1084
-274552186,144,48,4230911,2016081816,117,213
-274552186,144,48,4230911,2016093898,1780,1887
-274552186,144,48,4230911,2016098426,2136,2199
-274552186,144,48,4230911,2016104632,143991,884640
-274552186,144,48,4230911,2016112191,14594,18413
-274552186,144,48,4230911,2016118203,1913,2479
-274552186,144,48,4230911,2016118284,42,86
-274552186,144,48,4230911,2016123381,6,6
-274552186,144,48,4230911,2016126202,3025,3194
-274552186,144,48,4230911,2016127621,1196,1715
-274552186,144,48,4230911,2016129039,2608,2775
-274552186,144,48,4230911,2016132652,4479,5101
-274552186,144,48,4230911,2016136670,328,3539
-274552186,144,48,4230911,2016141882,74465,140173
-274552186,144,48,4230911,2016151588,378,378
-274552186,144,48,4230911,2016151593,12266,15275
-274552186,144,48,4230911,2016163512,7698,14142
-274552186,144,48,4230911,2016168455,8987,45909
-274552186,144,48,4230911,2016170572,2572,7559
-274552186,144,48,4230911,2016170794,20817,61173
-274552186,144,48,4230911,2016183004,1074,1079
-274552186,144,48,4230911,2016190299,455,758
-274552186,144,48,4230911,2016192619,130,1639
-274552186,144,48,4230911,2016199626,2135,2198
-274552186,144,48,4230911,2016201046,142,166
-274552186,144,48,4230911,2016202560,1028,2153
-274552186,144,48,4230911,2016212773,179,522
-274552186,144,48,4230911,2016216329,398,409
-274552186,144,48,4230911,2016224983,402,506
-274552186,144,48,4230911,2016226531,7653,22734
-274552186,144,48,4230911,2016228541,141,307
-274552186,144,48,4230911,2016229434,2382,2978
-274552186,144,48,4230911,2016232922,6731,13231
-274552186,144,48,4230911,2016235019,3198,3794
-274552186,144,48,4230911,2016239307,22,57
-274552186,144,48,4230911,2016241810,1072,1077
-274552186,144,48,4230911,2016247667,1072,1077
-274552186,144,48,4230911,2016254946,398,409
-274552186,144,48,4230911,2016256474,2192,2586
-274552186,144,48,4230911,2016259768,1897,2462
-274552186,144,48,4230911,2016269076,441,858
-274552186,144,48,4230911,2016271660,7114,24410
-274552186,144,48,4230911,2016273200,80,115
-274552186,144,48,4230911,2016280511,2322,2750
-274552186,144,48,4230911,2016282399,3220,5428
-274552186,144,48,4230911,2016283042,3274,6963
-274552186,144,48,4230911,2016287267,5969,11222
-274552186,144,48,4230911,2016300622,7726,14250
-274552186,144,48,4230911,2016301291,3149,9828
-274552186,144,48,4230911,2016302020,7725,14249
-274552186,144,48,4230911,2016323970,980,1233
-274552186,144,48,4230911,2016325516,52,142
-274552186,144,48,4230911,2016330408,-5,6
-274552186,144,48,4230911,2016338569,241,481
-274552186,144,48,4230911,2016358810,372053,874530
-274552186,144,48,4230911,2016367020,186,2250
-274552186,144,48,4230911,2016371704,45,155
-274552186,144,48,4230911,2016388063,60,398
-274552186,144,48,4230911,2016390498,2133,2196
-274552186,144,48,4230911,2016394977,711,799
-274552186,144,48,4230911,2016398695,2185,2573
-274552186,144,48,4230911,2016409548,3251,5547
-274552186,144,48,4230911,2016415840,156,999
-274552186,144,48,4230911,2016418862,1824,2978
-274552186,144,48,4230911,2016421086,-5,-5
-274552186,144,48,4230911,2016421279,12797,18356
-274552186,144,48,4230911,2016428838,21952,86818
-274552186,144,48,4230911,2016430355,395,643
-274552186,144,48,4230911,2016438900,55,86
-274552186,144,48,4230911,2016448376,2136,2199
-274552186,144,48,4230911,2016449696,995,1133
-274552186,144,48,4230911,2016452568,5738,10024
-274552186,144,48,4230911,2016454422,459,928
-274552186,144,48,4230911,2016460484,4799,8808
-274552186,144,48,4230911,2016461495,2129,2192
-274552186,144,48,4230911,2016465608,-5,19
-274552186,144,48,4230911,2016473724,5679,8327
-274552186,144,48,4230911,2016482154,2223,2649
-274552186,144,48,4230911,2016482556,2928,8486
-274552186,144,48,4230911,2016499567,849,1167
-274552186,144,48,4230911,2016510786,2324,2751
-274552186,144,48,4230911,2016512327,2189,2582
-274552186,144,48,4230911,2016516117,-5,18
-274552186,144,48,4230911,2016518473,16890,25656
-274552186,144,48,4230911,2016522005,399,453
-274552186,144,48,4230911,2016523874,135,230
-274552186,144,48,4230911,2016528288,634,1559
-274552186,144,48,4230911,2016534850,1533,3516
-274552186,144,48,4230911,2016536568,59,237
-274552186,144,48,4230911,2016551613,6981,13617
-274552186,144,48,4230911,2016559226,12242,15244
-274552186,144,48,4230911,2016561692,11,14
-274552186,144,48,4230911,2016573451,3247,3929
-274552186,144,48,4230911,2016573984,2483,3791
-274552186,144,48,4230911,2016575279,1783,1974
-274552186,144,48,4230911,2016577629,115,253
-274552186,144,48,4230911,2016595407,33732,110893
-274552186,144,48,4230911,2016608916,121,231
-274552186,144,48,4230911,2016611129,119,244
-274552186,144,48,4230911,2016619656,567,571
-274552186,144,48,4230911,2016619691,22081,78265
-274552186,144,48,4230911,2016623085,4519,7271
-274552186,144,48,4230911,2016627965,74680,97637
-274552186,144,48,4230911,2016629041,1074,1079
-274552186,144,48,4230911,2016630804,6924,15366
-274552186,144,48,4230911,2016634190,9932,12218
-274552186,144,48,4230911,2016640992,24,135
-274552186,144,48,4230911,2016641558,96,123
-274552186,144,48,4230911,2016643095,16636,46690
-274552186,144,48,4230911,2016648612,2274,4986
-274552186,144,48,4230911,2016665713,1292,1588
-274552186,144,48,4230911,2016677412,307,1107
-274552186,144,48,4230911,2016681470,12267,15275
-274552186,144,48,4230911,2016681591,1639,3262
-274552186,144,48,4230911,2016688630,2134,2197
-274552186,144,48,4230911,2016691407,10229,15760
-274552186,144,48,4230911,2016695512,2318,2744
-274552186,144,48,4230911,2016705207,2459,3492
-274552186,144,48,4230911,2016719195,2136,2199
-274552186,144,48,4230911,2016726553,871,1107
-274552186,144,48,4230911,2016737990,100,382
-274552186,144,48,4230911,2016741538,4240,5403
-274552186,144,48,4230911,2016741632,42881,87139
-274552186,144,48,4230911,2016746436,1339,1964
-274552186,144,48,4230911,2016750640,2135,2198
-274552186,144,48,4230911,2016760399,68,93
-274552186,144,48,4230911,2016764006,2459,3492
-274552186,144,48,4230911,2016772717,2459,3492
-274552186,144,48,4230911,2016775373,12263,15271
-274552186,144,48,4230911,2016775474,7599,16056
-274552186,144,48,4230911,2016776544,2956,4556
-274552186,144,48,4230911,2016780786,1071,1076
-274552186,144,48,4230911,2016790327,1382,3392
-274552186,144,48,4230911,2016794520,1873,4218
-274552186,144,48,4230911,2016797919,2119,2500
-274552186,144,48,4230911,2016804020,561,722
-274552186,144,48,4230911,2016810465,557,1134
-274552186,144,48,4230911,2016815380,1424,8055
-274552186,144,48,4230911,2016820605,384,477
-274552186,144,48,4230911,2016838858,3602,4940
-274552186,144,48,4230911,2016841761,56,102
-274552186,144,48,4230911,2016850391,2918,4746
-274552186,144,48,4230911,2016850441,785,1658
-274552186,144,48,4230911,2016852428,129988,228328
-274552186,144,48,4230911,2016857226,62,132
-274552186,144,48,4230911,2016868623,1072,1077
-274552186,144,48,4230911,2016873001,2937,4830
-274552186,144,48,4230911,2016882664,1175,1576
-274552186,144,48,4230911,2016883852,15,22
-274552186,144,48,4230911,2016887451,1138,1254
-274552186,144,48,4230911,2016888460,3532,4718
-274552186,144,48,4230911,2016889358,7692,14118
-274552186,144,48,4230911,2016889408,13225,37944
-274552186,144,48,4230911,2016903279,12328,15369
-274552186,144,48,4230911,2016911095,45,164
-274552186,144,48,4230911,2016914370,7206,8309
-274552186,144,48,4230911,2016937045,763,1486
-274552186,144,48,4230911,2016945416,1018,3482
-274552186,144,48,4230911,2016949165,12327,15368
-274552186,144,48,4230911,2016949771,2459,3491
-274552186,144,48,4230911,2016953905,35994,54770
-274552186,144,48,4230911,2016955221,21885,32324
-274552186,144,48,4230911,2016955632,25154,59372
-274552186,144,48,4230911,2016960830,8,18
-274552186,144,48,4230911,2016962082,2192,2586
-274552186,144,48,4230911,2016965733,403,944
-274552186,144,48,4230911,2016983467,-5,-5
-274552186,144,48,4230911,2016985143,53,54
-274552186,144,48,4230911,2016986372,2433,2795
-274552186,144,48,4230911,2016986874,847,1162
-274552186,144,48,4230911,2016988591,1031,2769
-274552186,144,48,4230911,2016993964,5873,10224
-274552186,144,48,4230911,2017000129,928,1046
-274552186,144,48,4230911,2017003519,9931,12217
-274552186,144,48,4230911,2017006922,3255,7082
-274552186,144,48,4230911,2017024514,6121,17651
-274552186,144,48,4230911,2017038911,2897,4193
-274552186,144,48,4230911,2017039281,89,115
-274552186,144,48,4230911,2017051677,12328,15367
-274552186,144,48,4230911,2017059067,604,1240
-274552186,144,48,4230911,2017062751,2184,2573
-274552186,144,48,4230911,2017063099,105,2674
-274552186,144,48,4230911,2017069382,1798,6554
-274552186,144,48,4230911,2017078083,9030,12954
-274552186,144,48,4230911,2017082977,12926,18633
-274552186,144,48,4230911,2017091277,8246,12845
-274552186,144,48,4230911,2030750263,-5,20
-274552186,144,48,4230911,2031131998,14527,17457
-274552186,144,48,4230911,2031166110,8,124
-274552186,144,48,4230911,2031172433,-5,-5
-274552186,144,48,4230911,2031222805,-5,-5
-274552186,144,48,4230911,2031362210,-5,-5
-274552186,144,48,4230911,2031373670,4263,12918
-274552186,144,48,4230911,2031445584,19202,46507
-274552186,144,48,4230911,2031458027,-5,-5
-274552186,144,48,4230911,2031906180,16627,30066
-274552186,144,48,4230911,2032063220,29,91
-274552186,144,48,4230911,2032095592,-5,25
-274552186,144,48,4230911,2032255156,9311,16661
-274552186,144,48,4230911,2032322629,338,2583
-274552186,144,48,4230911,2032324375,5,13
-274552186,144,48,4230911,2032361834,818,2641
-274552186,144,48,4230911,2032582447,-5,11
-274552186,144,48,4230911,2032585566,-5,-5
-274552186,144,48,4230911,2032765273,-5,-5
-274552186,144,48,4230911,2032773233,83,117
-274552186,144,48,4230911,2032851373,137,797
-274552186,144,48,4230911,2032868277,1104,2565
-274552186,144,48,4230911,2033165661,240,2919
-274552186,144,48,4230911,2033177662,8421,22334
-274552186,144,48,4230911,2033306683,4310,24263
-274552186,144,48,4230911,2033478659,214,1205
-274552186,144,48,4230911,2033619891,-5,8
-274552186,144,48,4230911,2033625042,23333,59089
-274552186,144,48,4230911,2033756685,-5,-5
-274552186,144,48,4230911,2033815875,1270,7728
-274552186,144,48,4230911,2033826353,-5,-5
-274552186,144,48,4230911,2033879068,-5,15
-274552186,144,48,4230911,2033925648,-5,-5
-274552186,144,48,4230911,2034006480,100,417
-274552186,144,48,4230911,2034272557,7,16
-274552186,144,48,4230911,2034286644,10396,58773
-274552186,144,48,4230911,2034288563,350,4628
-274552186,144,48,4230911,2034293363,-5,8
-274552186,144,48,4230911,2034370971,1274,18581
-274552186,144,48,4230911,2034468242,13,85
-274552186,144,48,4230911,2034856061,-5,15
-274552186,144,48,4230911,2034939861,6260,15089
-274552186,144,48,4230911,2034989047,-5,-5
-274552186,144,48,4230911,2035135917,-5,-5
-274552186,144,48,4230911,2035524464,91,1075
-274552186,144,48,4230911,2035603940,24037,83722
-274552186,144,48,4230911,2035708275,-5,-5
-274552186,144,48,4230911,2035931082,-5,6
-274552186,144,48,4230911,2035938180,-5,33
-274552186,144,48,4230911,2035960972,-5,-5
-274552186,144,48,4230911,2036060325,15353,43317
-274552186,144,48,4230911,2036204080,-5,5
-274552186,144,48,4230911,2036511437,-5,-5
-274552186,144,48,4230911,2036956464,-5,-5
-274552186,144,48,4230911,2037151412,206,1244
-274552186,144,48,4230911,2037673531,-5,13
-274552186,144,48,4230911,2037837806,7,26
-274552186,144,48,4230911,2038913473,-5,5
-274552186,144,48,4230911,2038931958,13853,28471
-274552186,144,48,4230911,2039060111,-5,7
-274552186,144,48,4230911,2041309099,-5,-5
-274552186,144,48,4234778,4234778,13,132
-274552186,144,48,4250325,4250325,-5,7
-274552186,144,48,4253187,4253187,417,1778
-274552186,144,48,4253187,2016111864,29,118
-274552186,144,48,4265040,4265040,-5,25
-274552186,144,48,4267123,4267123,-5,-5
-274552186,144,48,4305021,4305021,129,1133
-274552186,144,48,4305021,2016367949,-5,-5
-274552186,144,48,4305721,2016098595,5892,13682
-274552186,144,48,4305721,2016102262,2354,4984
-274552186,144,48,4305721,2016402615,1374,4270
-274552186,144,48,4305721,2016577803,5638,24127
-274552186,144,48,4329506,2016281806,124,265
-274552186,144,48,4329506,2016588762,181,209
-274552186,144,48,4329659,4329659,-5,6
-274552186,144,48,4331514,4331514,-5,55
-274552186,144,48,4331964,4331964,61,468
-274552186,144,48,4331964,2016249464,641,1268
-274552186,144,48,4331964,2016349857,6660,11914
-274552186,144,48,4331964,2016484271,13995,44781
-274552186,144,48,4331964,2036272460,4165,8043
-274552186,144,48,4334807,4334807,3868,15903
-274552186,144,48,4334807,2016349528,1682,3208
-274552186,144,48,4334807,2016394284,61,99
-274552186,144,48,4334807,2016444396,17041,30830
-274552186,144,48,4334807,2016458804,1063,2097
-274552186,144,48,4334807,2016579454,15927,43319
-274552186,144,48,4334807,2016657850,678,1173
-274552186,144,48,4334807,2016785486,649,1291
-274552186,144,48,4334807,2016930022,955,2044
-274552186,144,48,4334807,2017033064,3363,7025
-274552186,144,48,4334807,2017040868,1681,1923
-274552186,144,48,4334807,2017099548,1045,1340
-274552186,144,48,4334807,2035450612,26973,46521
-274552186,144,48,4334807,2038536607,-5,-5
-274552186,144,48,4334808,4334808,69,311
-274552186,144,48,4334808,2016601440,6239,16561
-274552186,144,48,4334808,2016619352,469,1152
-274552186,144,48,4335824,4335824,588,3943
-274552186,144,48,4335824,2016035705,1534,2616
-274552186,144,48,4335824,2016049151,527,1239
-274552186,144,48,4335824,2016067596,15368,24779
-274552186,144,48,4335824,2016071707,527,1291
-274552186,144,48,4335824,2016073201,7928,19395
-274552186,144,48,4335824,2016114491,29,142
-274552186,144,48,4335824,2016126000,687,1611
-274552186,144,48,4335824,2016129572,5853,9800
-274552186,144,48,4335824,2016133410,2046,2674
-274552186,144,48,4335824,2016164928,1705,2427
-274552186,144,48,4335824,2016165019,1705,2218
-274552186,144,48,4335824,2016167154,626,2141
-274552186,144,48,4335824,2016173782,3002,5374
-274552186,144,48,4335824,2016178395,27105,55501
-274552186,144,48,4335824,2016181752,6901,10937
-274552186,144,48,4335824,2016190696,2198,3360
-274552186,144,48,4335824,2016218789,1366,2595
-274552186,144,48,4335824,2016237412,40485,78006
-274552186,144,48,4335824,2016238409,181,329
-274552186,144,48,4335824,2016256240,31,169
-274552186,144,48,4335824,2016259068,873,903
-274552186,144,48,4335824,2016326978,45,63
-274552186,144,48,4335824,2016362038,3058,7606
-274552186,144,48,4335824,2016381137,1561,3439
-274552186,144,48,4335824,2016385994,1302,1417
-274552186,144,48,4335824,2016394642,480,2098
-274552186,144,48,4335824,2016398749,1484,2438
-274552186,144,48,4335824,2016404659,10986,25716
-274552186,144,48,4335824,2016411013,67,98
-274552186,144,48,4335824,2016412743,8023,16222
-274552186,144,48,4335824,2016413851,3962,4198
-274552186,144,48,4335824,2016424205,18036,22877
-274552186,144,48,4335824,2016425306,77,146
-274552186,144,48,4335824,2016426239,1025,1700
-274552186,144,48,4335824,2016427424,5646,10522
-274552186,144,48,4335824,2016441673,10443,72352
-274552186,144,48,4335824,2016472958,2642,7508
-274552186,144,48,4335824,2016476333,331,981
-274552186,144,48,4335824,2016508308,6421,10449
-274552186,144,48,4335824,2016519564,1788,3039
-274552186,144,48,4335824,2016525197,1176,4640
-274552186,144,48,4335824,2016552977,549,978
-274552186,144,48,4335824,2016556486,3476,5202
-274552186,144,48,4335824,2016561400,7874,14330
-274552186,144,48,4335824,2016573486,873,1577
-274552186,144,48,4335824,2016585819,7957,14644
-274552186,144,48,4335824,2016592808,6152,7487
-274552186,144,48,4335824,2016600213,9755,18808
-274552186,144,48,4335824,2016603217,293,1325
-274552186,144,48,4335824,2016603444,114,120
-274552186,144,48,4335824,2016615679,582,790
-274552186,144,48,4335824,2016618288,550,1168
-274552186,144,48,4335824,2016621141,1058,2865
-274552186,144,48,4335824,2016626468,2620,3911
-274552186,144,48,4335824,2016647506,33,304
-274552186,144,48,4335824,2016648703,803,2688
-274552186,144,48,4335824,2016649885,1134,2415
-274552186,144,48,4335824,2016658475,2294,4837
-274552186,144,48,4335824,2016680948,2175,16269
-274552186,144,48,4335824,2016688149,14070,24632
-274552186,144,48,4335824,2016701809,1990,4419
-274552186,144,48,4335824,2016712574,9234,16408
-274552186,144,48,4335824,2016717952,8394,23306
-274552186,144,48,4335824,2016723927,1577,2673
-274552186,144,48,4335824,2016724416,5681,6069
-274552186,144,48,4335824,2016729618,638,1608
-274552186,144,48,4335824,2016734489,3001,4327
-274552186,144,48,4335824,2016761682,2973,4813
-274552186,144,48,4335824,2016763689,1661,2189
-274552186,144,48,4335824,2016764639,565,777
-274552186,144,48,4335824,2016776076,582,734
-274552186,144,48,4335824,2016784461,3546,6938
-274552186,144,48,4335824,2016809181,2326,3402
-274552186,144,48,4335824,2016812046,964,1867
-274552186,144,48,4335824,2016814809,1226,1295
-274552186,144,48,4335824,2016818721,8896,15553
-274552186,144,48,4335824,2016833857,13,24
-274552186,144,48,4335824,2016834910,20154,134332
-274552186,144,48,4335824,2016839394,2019,3975
-274552186,144,48,4335824,2016845973,3309,6284
-274552186,144,48,4335824,2016853598,13155,18884
-274552186,144,48,4335824,2016873056,1025,1423
-274552186,144,48,4335824,2016873559,8371,32819
-274552186,144,48,4335824,2016875848,543,547
-274552186,144,48,4335824,2016890532,10771,17669
-274552186,144,48,4335824,2016900768,732,807
-274552186,144,48,4335824,2016924987,12,44
-274552186,144,48,4335824,2016935376,45,92
-274552186,144,48,4335824,2016936670,748,1092
-274552186,144,48,4335824,2016966486,147,270
-274552186,144,48,4335824,2016969726,1334,1353
-274552186,144,48,4335824,2016977434,-5,-5
-274552186,144,48,4335824,2016997468,-5,7
-274552186,144,48,4335824,2017015940,16,16
-274552186,144,48,4335824,2017017187,1016,1221
-274552186,144,48,4335824,2017018146,18480,70475
-274552186,144,48,4335824,2017019020,175,332
-274552186,144,48,4335824,2017023849,9128,22168
-274552186,144,48,4335824,2017036862,284,2090
-274552186,144,48,4335824,2017054550,370,630
-274552186,144,48,4335824,2017058727,9671,22373
-274552186,144,48,4335824,2017071688,3578,6438
-274552186,144,48,4335824,2017074147,10570,18152
-274552186,144,48,4335824,2030375624,17,20
-274552186,144,48,4335824,2030762183,5,8
-274552186,144,48,4335824,2035672320,5,25
-274552186,144,48,4335825,4335825,1483,10106
-274552186,144,48,4335825,2016074659,804,846
-274552186,144,48,4335825,2016090148,15421,24669
-274552186,144,48,4335825,2016123596,1773,10686
-274552186,144,48,4335825,2016188275,1083,2266
-274552186,144,48,4335825,2016302587,85008,356323
-274552186,144,48,4335825,2016315761,8767,33139
-274552186,144,48,4335825,2016386114,212,275
-274552186,144,48,4335825,2016399818,15425,23853
-274552186,144,48,4335825,2016437493,1422,3379
-274552186,144,48,4335825,2016558408,5,13
-274552186,144,48,4335825,2016609724,83,228
-274552186,144,48,4335825,2016773910,157,441
-274552186,144,48,4335825,2016774227,12676,32304
-274552186,144,48,4335825,2016813043,5,12
-274552186,144,48,4335825,2016875275,581,5061
-274552186,144,48,4335825,2016907889,20,114
-274552186,144,48,4335825,2016929530,185,215
-274552186,144,48,4335825,2016931084,209,255
-274552186,144,48,4335825,2016966325,47828,96454
-274552186,144,48,4335825,2017098417,1425,3285
-274552186,144,48,4335825,2017098972,38251,62298
-274552186,144,48,4335825,2030474292,-5,-5
-274552186,144,48,4335825,2032834417,19177,35654
-274552186,144,48,4335825,2033420478,6180,14425
-274552186,144,48,4335825,2033828841,571,3328
-274552186,144,48,4335825,2033943231,7,44
-274552186,144,48,4335825,2034103132,14820,27263
-274552186,144,48,4335825,2034876204,19148,36348
-274552186,144,48,4335825,2037176716,16544,38612
-274552186,144,48,4335825,2043584356,27,27
-274552186,144,48,36717088,36717088,-5,7
-274552186,144,48,37311809,37311809,104,473
-274552186,144,48,37311809,2036084738,4952,11701
-274552186,144,48,37311810,37311810,949,3747
-274552186,144,48,37311810,2031201874,5185,19920
-274552186,144,48,37311810,2032672439,5669,15032
-274552186,144,48,37311810,2034058291,443,1535
-274552186,144,48,37311810,2041265145,3523,9241
-274552186,144,48,40479237,40479237,71,704
-274552186,144,48,40488479,2016084830,573,1252
-274552186,144,48,42535579,42535579,-5,-5
-274552186,144,48,42628042,42628042,1541,1680
-274552186,144,48,43020942,2016712828,22681,86224
-274552186,144,48,43021423,43021423,25,198
-274552186,144,48,43021737,43021737,10,31
-274552186,144,48,45773079,45773079,82,348
-274552186,144,48,45773079,2016087500,14979,25487
-274552186,144,48,45773079,2016161032,49,95
-274552186,144,48,45773079,2016222803,3576,5522
-274552186,144,48,45773079,2016223673,1617,2563
-274552186,144,48,45773079,2016334803,11,59
-274552186,144,48,45773079,2016445943,1811,1911
-274552186,144,48,45773079,2016461672,3298,5081
-274552186,144,48,45773079,2016467335,1238,2934
-274552186,144,48,45773079,2016484235,1811,1948
-274552186,144,48,45773079,2016560893,2961,6456
-274552186,144,48,45773079,2016577573,8,11
-274552186,144,48,45773079,2016644330,1749,2253
-274552186,144,48,45773079,2016756550,131,229
-274552186,144,48,45773079,2016765261,1895,3558
-274552186,144,48,45773079,2016779369,1349,7427
-274552186,144,48,45773079,2016803044,1051,1756
-274552186,144,48,45773079,2016807329,16,72
-274552186,144,48,45773079,2016814253,4059,6934
-274552186,144,48,45773079,2016884751,22,84
-274552186,144,48,45773079,2016890264,9471,12657
-274552186,144,48,45773079,2016928760,16,31
-274552186,144,48,45773079,2016977882,173,1322
-274552186,144,48,45773079,2017064116,761,1296
-274552186,144,48,45773079,2017069005,749,1285
-274552186,144,48,46273020,2016438847,-5,-5
-274552186,144,48,46273020,2016733740,546,3098
-274552186,144,48,46273033,46273033,6,50
-274552186,144,48,46273033,2017071380,20703,76382
